project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004751,AWE.AMARGAL.CAM8,b5d3cb05-c65f-463e-afd2-30f683df08f0,DCIM0028.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209683/prod/directUpload/b5d3cb05-c65f-463e-afd2-30f683df08f0.JPG,0,Diego Lizcano,8bc77c4f-5437-486e-9d9b-cb37f52e6af3,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Red-rumped Agouti,,2022-12-09 15:46:10,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM8,45c9b327-acfe-4f96-a04b-6bb074f71eca,DCIM0029.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209683/prod/directUpload/45c9b327-acfe-4f96-a04b-6bb074f71eca.JPG,0,Diego Lizcano,8bc77c4f-5437-486e-9d9b-cb37f52e6af3,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Red-rumped Agouti,,2022-12-09 15:46:11,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM8,ffead696-c28f-4e7b-9626-bd3d29c89155,DCIM0030.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209683/prod/directUpload/ffead696-c28f-4e7b-9626-bd3d29c89155.JPG,0,Diego Lizcano,8bc77c4f-5437-486e-9d9b-cb37f52e6af3,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Red-rumped Agouti,,2022-12-09 15:46:12,1,,,,,,,true,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM8,c49f1697-c68a-451b-a63a-748c810fefd3,DCIM0031.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209683/prod/directUpload/c49f1697-c68a-451b-a63a-748c810fefd3.JPG,0,Diego Lizcano,8bc77c4f-5437-486e-9d9b-cb37f52e6af3,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Red-rumped Agouti,,2022-12-09 15:46:15,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM8,c357e6ba-04e4-48eb-abd5-bf54bf5d5a0a,DCIM0032.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209683/prod/directUpload/c357e6ba-04e4-48eb-abd5-bf54bf5d5a0a.JPG,0,Diego Lizcano,8bc77c4f-5437-486e-9d9b-cb37f52e6af3,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Red-rumped Agouti,,2022-12-09 15:46:16,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM8,fc45c76d-fd05-4e4b-8669-a2b032a2b266,DCIM0033.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209683/prod/directUpload/fc45c76d-fd05-4e4b-8669-a2b032a2b266.JPG,0,Diego Lizcano,8bc77c4f-5437-486e-9d9b-cb37f52e6af3,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Red-rumped Agouti,,2022-12-09 15:46:16,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM8,12f38d1a-921d-4021-a473-3f4b386f12f0,DCIM0034.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209683/prod/directUpload/12f38d1a-921d-4021-a473-3f4b386f12f0.JPG,0,Diego Lizcano,8bc77c4f-5437-486e-9d9b-cb37f52e6af3,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Red-rumped Agouti,,2022-12-09 15:46:17,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM8,acacc704-6801-48a9-8b7e-8e46a3aa3534,DCIM0035.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209683/prod/directUpload/acacc704-6801-48a9-8b7e-8e46a3aa3534.JPG,0,Diego Lizcano,8bc77c4f-5437-486e-9d9b-cb37f52e6af3,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Red-rumped Agouti,,2022-12-09 15:46:18,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,445bc439-41bd-4541-a656-4bb457a957fc,DCIM0226.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/445bc439-41bd-4541-a656-4bb457a957fc.JPG,0,Diego Lizcano,d62cd43d-a519-4cd5-aef2-b76ae4bd16c1,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,fuliginosa,Black Agouti,,2022-12-09 14:48:28,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,e8e2ca05-f22c-46a5-8969-e1589a2b2b71,DCIM0227.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/e8e2ca05-f22c-46a5-8969-e1589a2b2b71.JPG,0,Diego Lizcano,d62cd43d-a519-4cd5-aef2-b76ae4bd16c1,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,fuliginosa,Black Agouti,,2022-12-09 14:48:28,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,76792386-e541-40f8-8c78-5022358c4f5d,DCIM0228.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/76792386-e541-40f8-8c78-5022358c4f5d.JPG,0,Diego Lizcano,d62cd43d-a519-4cd5-aef2-b76ae4bd16c1,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,fuliginosa,Black Agouti,,2022-12-09 14:48:29,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,9f418555-bafd-43db-b338-896154036461,DCIM0229.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/9f418555-bafd-43db-b338-896154036461.JPG,0,Diego Lizcano,d62cd43d-a519-4cd5-aef2-b76ae4bd16c1,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,fuliginosa,Black Agouti,,2022-12-09 14:48:29,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,2fdbf020-3059-4828-ac56-1162c19e6238,DCIM0230.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/2fdbf020-3059-4828-ac56-1162c19e6238.JPG,0,Diego Lizcano,d62cd43d-a519-4cd5-aef2-b76ae4bd16c1,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,fuliginosa,Black Agouti,,2022-12-09 14:48:30,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM13,72c1fe94-400a-4b04-b091-08c02db3fdf9,DCIM0091.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209684/prod/directUpload/72c1fe94-400a-4b04-b091-08c02db3fdf9.JPG,0,Diego Lizcano,df1ec79b-6867-4737-9f73-17153f6c4e49,Aves,Galliformes,Cracidae,Crax,rubra,Great Curassow,,2022-12-09 16:04:04,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM13,e7825a7e-f07c-4c9a-87c8-e85df5355e41,DCIM0092.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209684/prod/directUpload/e7825a7e-f07c-4c9a-87c8-e85df5355e41.JPG,0,Diego Lizcano,df1ec79b-6867-4737-9f73-17153f6c4e49,Aves,Galliformes,Cracidae,Crax,rubra,Great Curassow,,2022-12-09 16:04:05,1,,,,,,,false,,,CC-BY-NC
